[INFO] [2024-04-24 18:09:03,012] Epoch<2/3>|Step<11/13> avg loss:0.836028
[INFO] [2024-04-24 18:09:04,694] Epoch<2/3>|Step<12/13> avg loss:0.836340
[INFO] [2024-04-24 18:09:05,466] Epoch<2/3>|Step<13/13> avg loss:0.827585
[INFO] [2024-04-24 18:11:03,958] Epoch<2/3> current loss:0.849986, best loss:0.849962, current PSNR:22.104981(max:27.105442|min:19.603177), best PSNR:22.104981
[INFO] [2024-04-24 18:11:03,958] Epoch<3/3> current lr:0.001000
[INFO] [2024-04-24 18:11:16,850] Epoch<3/3>|Step<1/13> avg loss:0.891530
[INFO] [2024-04-24 18:11:18,547] Epoch<3/3>|Step<2/13> avg loss:0.888333
[INFO] [2024-04-24 18:11:20,119] Epoch<3/3>|Step<3/13> avg loss:0.868489
[INFO] [2024-04-24 18:11:21,696] Epoch<3/3>|Step<4/13> avg loss:0.851695
[INFO] [2024-04-24 18:11:23,367] Epoch<3/3>|Step<5/13> avg loss:0.848452
[INFO] [2024-04-24 18:11:24,958] Epoch<3/3>|Step<6/13> avg loss:0.840379
[INFO] [2024-04-24 18:11:26,563] Epoch<3/3>|Step<7/13> avg loss:0.842603
[INFO] [2024-04-24 18:11:28,224] Epoch<3/3>|Step<8/13> avg loss:0.842268
[INFO] [2024-04-24 18:11:29,843] Epoch<3/3>|Step<9/13> avg loss:0.843793
[INFO] [2024-04-24 18:11:31,434] Epoch<3/3>|Step<10/13> avg loss:0.837921
[INFO] [2024-04-24 18:11:33,038] Epoch<3/3>|Step<11/13> avg loss:0.842522
[INFO] [2024-04-24 18:11:34,724] Epoch<3/3>|Step<12/13> avg loss:0.837772
